GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
328.0,,113.0,67.49,35.0,Fall 2017,ncsu,2
330.0,,107.0,79.5,36.0,Fall 2017,ncsu,2
326.0,,110.0,71.0,32.0,Fall 2017,ncsu,2
319.0,,101.0,8.65,2.0,Fall 2017,ncsu,2
328.0,,112.0,8.69,7.0,Fall 2017,ncsu,2
330.0,,107.0,75.0,15.0,Fall 2017,ncsu,2
330.0,,106.0,8.66,49.0,Fall 2017,ncsu,2
324.0,,97.0,73.0,20.0,Fall 2017,ncsu,2
322.0,,110.0,9.29,6.0,Fall 2017,ncsu,2
317.0,,116.0,9.12,0.0,Fall 2017,ncsu,2
313.0,,97.0,71.52,18.0,Fall 2017,ncsu,2
318.0,,113.0,76.0,24.0,Fall 2017,ncsu,2
329.0,,97.0,9.4,2.0,Fall 2017,ncsu,2
317.0,,103.0,8.75,20.0,Fall 2017,ncsu,2
315.0,,90.0,8.12,54.0,Fall 2017,ncsu,2
323.0,,105.0,73.47,20.0,Fall 2017,ncsu,2
319.0,,108.0,9.8,37.0,Fall 2017,ncsu,2
326.0,,117.0,72.0,0.0,Fall 2017,ncsu,2
317.0,,103.0,84.0,13.0,Fall 2017,ncsu,2
320.0,,94.0,7.9,18.0,Fall 2017,ncsu,2
327.0,,111.0,7.7,0.0,Fall 2017,ncsu,2
324.0,,112.0,70.0,17.0,Fall 2017,ncsu,2
320.0,,102.0,68.82,37.0,Fall 2017,ncsu,2
326.0,,108.0,73.29,8.0,Fall 2017,ncsu,2
321.0,,107.0,9.05,0.0,Fall 2020,ncsu,2
317.0,,106.0,74.7,0.0,Fall 2017,ncsu,2
320.0,,108.0,8.8,18.0,Fall 2017,ncsu,2
319.0,,110.0,9.5,16.0,Fall 2017,ncsu,2
311.0,,94.0,8.081,22.0,Fall 2017,ncsu,2
319.0,,102.0,78.92,46.0,Fall 2017,ncsu,2
333.0,,113.0,8.63,20.0,Fall 2017,ncsu,2
315.0,,108.0,78.0,2.0,Fall 2017,ncsu,2
319.0,,103.0,9.19,0.0,Fall 2017,ncsu,2
313.0,,111.0,75.12,30.0,Fall 2017,ncsu,2
325.0,,108.0,8.73,18.0,Fall 2017,ncsu,2
325.0,,110.0,7.71,19.0,Fall 2017,ncsu,2
324.0,,114.0,9.6,23.0,Fall 2017,ncsu,2
326.0,,114.0,8.61,14.0,Fall 2017,ncsu,2
330.0,,109.0,99.0,18.0,Fall 2017,ncsu,2
310.0,,106.0,9.04,6.0,Fall 2020,mit,3
313.0,,101.0,9.0,60.0,Fall 2019,mit,3
331.0,,115.0,8.24,19.0,Fall 2019,mit,3
320.0,,116.0,8.7,1.0,Fall 2018,mit,3
321.0,,0.0,80.69,48.0,Fall 2018,mit,3
330.0,,114.0,7.6,12.0,Fall 2018,mit,3
327.0,,0.0,71.0,37.0,Fall 2018,mit,3
325.0,,115.0,9.35,3.0,Fall 2017,mit,3
309.0,,114.0,9.14,34.0,Fall 2016,mit,3
325.0,,108.0,7.5,0.0,Fall 2016,mit,3
326.0,7.0,,9.19,48.0,Fall 2016,mit,3
325.0,,112.0,8.51,30.0,Fall 2016,mit,3
310.0,,100.0,9.0,30.0,Fall 2015,mit,3
312.0,,100.0,7.0,6.0,Fall 2016,mit,3
313.0,,96.0,75.52,0.0,Fall 2015,mit,3
307.0,,97.0,70.44,17.0,Fall 2020,utd,3
312.0,7.0,,7.8,1.0,Fall 2020,utd,3
318.0,,106.0,7.31,6.0,Fall 2020,utd,3
311.0,7.5,,7.44,0.0,Fall 2020,utd,3
323.0,,101.0,6.78,9.0,Fall 2020,utd,3
320.0,,109.0,73.6,70.0,Fall 2020,utd,3
317.0,,103.0,73.31,23.0,Fall 2020,utd,3
291.0,6.5,,6.46,3.0,Fall 2020,utd,3
318.0,,100.0,7.13,34.0,Fall 2020,utd,3
305.0,6.5,,8.98,12.0,Spring 2021,utd,3
291.0,,84.0,7.0,14.0,Fall 2020,utd,3
303.0,,94.0,7.42,48.0,Fall 2020,utd,3
320.0,7.0,,8.54,18.0,Fall 2020,utd,3
300.0,7.0,,8.0,0.0,Fall 2020,utd,3
305.0,7.0,,8.55,36.0,Fall 2020,utd,3
314.0,7.5,,8.53,24.0,Fall 2020,utd,3
314.0,7.5,,7.2,0.0,Fall 2020,utd,3
305.0,,94.0,7.31,46.0,Fall 2021,utd,3
321.0,,108.0,71.0,29.0,Fall 2020,utd,3
305.0,6.5,,66.95,7.0,Fall 2020,utd,3
323.0,,110.0,7.85,9.0,Fall 2020,utd,3
296.0,,97.0,8.05,28.0,Fall 2020,utd,3
304.0,,82.0,8.13,0.0,Fall 2020,utd,3
300.0,6.5,,8.67,0.0,Fall 2020,utd,3
296.0,,82.0,5.72,10.0,Fall 2020,utd,3
302.0,7.0,,8.17,3.0,Fall 2020,utd,3
316.0,,97.0,76.5,38.0,Fall 2021,utd,3
305.0,7.0,,82.0,15.0,Fall 2020,utd,3
311.0,,104.0,7.8,24.0,Fall 2020,utd,3
307.0,7.5,,7.77,26.0,Fall 2020,utd,3
314.0,7.5,,8.46,24.0,Fall 2020,utd,3
311.0,,94.0,59.0,20.0,Fall 2020,utd,3
307.0,,103.0,8.9,26.0,Fall 2020,utd,3
315.0,8.0,,85.0,1.0,Fall 2020,utd,3
319.0,,105.0,8.5,7.0,Fall 2020,utd,3
303.0,7.5,,8.6,0.0,Fall 2020,utd,3
318.0,,100.0,7.53,20.0,Fall 2020,utd,3
307.0,,90.0,8.349,0.0,Fall 2020,utd,3
313.0,,103.0,72.34,25.0,Fall 2020,utd,3
308.0,7.0,,7.4,38.0,Fall 2020,utd,3
321.0,,110.0,7.53,3.0,Fall 2020,utd,3
308.0,8.5,,6.97,0.0,Fall 2020,utd,3
313.0,,105.0,6.16,45.0,Fall 2020,utd,3
298.0,,89.0,8.28,33.0,Fall 2020,utd,3
304.0,,92.0,6.67,33.0,Fall 2020,utd,3
312.0,7.5,,7.8,25.0,Fall 2020,utd,3
313.0,,99.0,8.27,23.0,Fall 2020,utd,3
310.0,7.5,,80.0,41.0,Fall 2020,utd,3
301.0,,91.0,8.8,0.0,Fall 2020,utd,3
308.0,,93.0,7.793,42.0,Fall 2020,utd,3
299.0,,90.0,8.15,38.0,Fall 2020,utd,3
303.0,7.5,,7.24,15.0,Fall 2020,utd,3
317.0,7.0,,3.25,16.0,Fall 2020,utd,3
304.0,6.5,,64.69,51.0,Fall 2020,utd,3
300.0,7.5,,8.0,0.0,Fall 2020,utd,3
318.0,,99.0,8.03,24.0,Fall 2020,utd,3
301.0,,89.0,93.0,58.0,Fall 2020,utd,3
305.0,,112.0,7.3,0.0,Fall 2020,utd,3
328.0,,117.0,6.05,18.0,Fall 2020,utd,3
313.0,,97.0,7.81,0.0,Fall 2020,utd,3
318.0,,108.0,7.5,0.0,Fall 2020,utd,3
313.0,,101.0,7.07,25.0,Spring 2021,utd,3
323.0,,112.0,8.11,2.0,Fall 2020,utd,3
326.0,,110.0,6.9,0.0,Fall 2020,utd,3
321.0,,104.0,7.56,34.0,Fall 2020,utd,3
306.0,8.0,,8.9,0.0,Fall 2020,utd,3
301.0,7.0,,9.28,8.0,Fall 2020,utd,3
314.0,,104.0,72.0,22.0,Fall 2020,utd,3
321.0,,106.0,67.8,16.0,Fall 2020,utd,3
329.0,,113.0,71.0,20.0,Fall 2020,utd,3
318.0,,103.0,6.35,40.0,Fall 2020,utd,3
305.0,,95.0,7.74,36.0,Fall 2020,utd,3
313.0,,101.0,8.55,2.0,Fall 2020,utd,3
313.0,,112.0,83.9,2.0,Fall 2020,utd,3
